% selection
@RELATION myRel

@ATTRIBUTE IMPACT_TYPE NUMERIC
@ATTRIBUTE ENVIRONMENT NUMERIC
@ATTRIBUTE LIGHT NUMERIC
@ATTRIBUTE ROAD_SURFACE_CONDITION NUMERIC
@ATTRIBUTE NO_OF_PEDESTRIANS NUMERIC
@ATTRIBUTE X NUMERIC
@ATTRIBUTE Y NUMERIC
@ATTRIBUTE class REAL

@DATA
7.0,1.0,1.0,1.0,1.0,0.4294198348477921,0.5867511117659774,0.0
2.0,1.0,1.0,1.0,0.0,0.6624749850968454,0.7897712913922135,0.0
2.0,1.0,1.0,1.0,0.0,0.6521365584029724,0.8193802597031947,0.0
5.0,2.0,1.0,2.0,0.0,0.7894704209908845,0.8928894471482636,0.0
2.0,1.0,7.0,1.0,0.0,0.5891982662782711,0.7620416760711349,0.0
3.0,6.0,7.0,2.0,0.0,0.5835147344665295,0.6547971512650577,0.0
2.0,1.0,7.0,1.0,0.0,0.5149558206646594,0.6577021495097881,0.0
3.0,1.0,7.0,1.0,0.0,0.5729138776364051,0.6530066419697249,0.0
7.0,1.0,7.0,1.0,0.0,0.6278258001123636,0.7103396235862789,0.0
2.0,6.0,7.0,1.0,0.0,0.3834449183697881,0.5311119594997677,0.0
2.0,1.0,1.0,1.0,0.0,0.4437511501994953,0.5499831947749101,0.0
7.0,1.0,1.0,1.0,1.0,0.6051694218243178,0.7990650843968297,0.0
3.0,1.0,1.0,1.0,0.0,0.6838103756452671,0.7953736354595122,0.0
3.0,2.0,7.0,2.0,0.0,0.800121431522447,0.937163128506512,0.0
7.0,1.0,1.0,1.0,1.0,0.612703613306147,0.4468267613176096,1.0
3.0,2.0,1.0,2.0,0.0,0.5980497203067454,0.5279198456393459,0.0
2.0,1.0,1.0,1.0,0.0,0.5351484323215709,0.7200002582512752,0.0
3.0,1.0,1.0,1.0,0.0,0.43788630620490654,0.5705405381473554,0.0
4.0,1.0,1.0,1.0,0.0,0.6527947488955466,0.7862424651864757,0.0
5.0,1.0,1.0,1.0,0.0,0.6177415311722525,0.7464006845038682,0.0
7.0,1.0,1.0,1.0,0.0,0.6723542266585154,0.702384909425362,0.0
5.0,1.0,1.0,1.0,0.0,0.5156819283228558,0.6980842536231648,0.0
3.0,1.0,1.0,1.0,0.0,0.39835049717685933,0.5940442623951867,0.0
2.0,1.0,1.0,1.0,0.0,0.5681117548363179,0.7708954562216803,0.0
7.0,1.0,1.0,1.0,0.0,0.8532153430775259,0.9151673649773358,0.0
2.0,1.0,1.0,1.0,0.0,0.792586600312883,0.8803836785919117,0.0
5.0,1.0,5.0,1.0,0.0,0.5839893195250623,0.6962370999013103,0.0
6.0,1.0,7.0,1.0,0.0,0.5936518458706468,0.7069343374291748,0.0
3.0,1.0,1.0,1.0,0.0,0.6177413643903478,0.7464002409424921,0.0
7.0,1.0,1.0,1.0,0.0,0.5965590796307358,0.7686130866794941,0.0
4.0,1.0,1.0,1.0,0.0,0.6029304879228459,0.818145138496206,0.0
3.0,1.0,1.0,1.0,0.0,0.4298677979403864,0.5455863847301003,0.0
2.0,1.0,1.0,1.0,0.0,0.624826301411118,0.8230073758173262,0.0
7.0,1.0,7.0,2.0,1.0,0.5528511438141308,0.7572105866133256,0.0
3.0,1.0,1.0,1.0,0.0,0.6411998075813337,0.7212970837697981,0.0
5.0,1.0,1.0,1.0,0.0,0.5656571755055513,0.7244365616839731,0.0
5.0,1.0,1.0,1.0,0.0,0.6820849953944377,0.5782249591673149,0.0
6.0,1.0,1.0,1.0,0.0,0.6575906471566784,0.7026521797779139,0.0
2.0,1.0,7.0,1.0,0.0,0.6353845573775025,0.8356586817793783,0.0
3.0,1.0,1.0,1.0,0.0,0.5748732159697011,0.5871786063332111,0.0
3.0,2.0,1.0,2.0,0.0,0.5298225178444724,0.7144161659119135,0.0
7.0,2.0,1.0,2.0,0.0,0.5508991188673704,0.5417334137504497,0.0
4.0,2.0,1.0,2.0,0.0,0.5322977554967743,0.6975873499195728,0.0
3.0,1.0,1.0,1.0,0.0,0.5521755031690949,0.6342940538022503,0.0
5.0,1.0,1.0,1.0,0.0,0.6809033348756692,0.7534753072438463,0.0
3.0,1.0,1.0,1.0,0.0,0.653825442007788,0.7084704396509522,0.0
3.0,1.0,1.0,1.0,0.0,0.4994000640442513,0.6243249797206261,0.0
7.0,1.0,1.0,1.0,1.0,0.4722782134227037,0.6135214846083699,0.0
3.0,1.0,7.0,1.0,0.0,0.6359854368423132,0.6832547328939853,0.0
7.0,7.0,7.0,1.0,0.0,0.2976380453827856,0.6464948821481329,0.0
6.0,1.0,7.0,1.0,0.0,0.6109540246618019,0.8283776223038615,0.0
3.0,1.0,1.0,1.0,0.0,0.6670497388910146,0.7700741120365961,0.0
1.0,1.0,1.0,1.0,0.0,0.6127382229340368,0.7967378494460462,0.0
5.0,1.0,1.0,1.0,0.0,0.3848397142501794,0.5719641072131196,0.0
3.0,1.0,1.0,1.0,0.0,0.6598725226334956,0.8147300118485106,0.0
7.0,2.0,1.0,2.0,1.0,0.7683793885680057,0.8761847297632812,0.0
3.0,1.0,1.0,1.0,0.0,0.6925800017059407,0.7204940734536649,0.0
5.0,1.0,1.0,1.0,0.0,0.6343431854581434,0.8244512501357661,0.0
5.0,1.0,1.0,1.0,0.0,0.5161596893853799,0.6985294249314222,0.0
7.0,1.0,1.0,1.0,0.0,0.767542359029977,0.718045631258363,0.0
3.0,1.0,1.0,1.0,0.0,0.6456464585768549,0.8261601441436426,0.0
3.0,2.0,7.0,2.0,0.0,0.5546977804664079,0.5295629118579939,0.0
1.0,1.0,1.0,1.0,0.0,0.8371897022657082,0.6685225328095328,0.0
3.0,1.0,1.0,1.0,0.0,0.7430524722081779,0.8419172173576612,0.0
1.0,1.0,1.0,2.0,0.0,0.7074112839395221,0.538671723353616,0.0
2.0,1.0,1.0,1.0,0.0,0.6075209775897541,0.7709287561789182,0.0
7.0,1.0,7.0,1.0,0.0,0.510045627955316,0.4153561496141691,0.0
5.0,1.0,7.0,1.0,0.0,0.5657176577721081,0.6764491218955726,0.0
3.0,1.0,1.0,1.0,0.0,0.5959302284578545,0.6689093511586321,0.0
1.0,1.0,1.0,1.0,0.0,0.3887702371972255,0.5107852844548121,0.0
2.0,1.0,1.0,1.0,0.0,0.5841691425837565,0.2770252686548389,0.0
3.0,1.0,7.0,1.0,0.0,0.86356683236846,0.9868112291135559,0.0
3.0,1.0,7.0,1.0,0.0,0.5958811874299812,0.6402747885530715,0.0
7.0,1.0,7.0,1.0,1.0,0.5620459624721654,0.5183919836702415,0.0
3.0,1.0,1.0,1.0,0.0,0.6867809007557124,0.8290090565205475,0.0
6.0,1.0,1.0,1.0,0.0,0.40900635272276187,0.6244431970331306,0.0
2.0,1.0,1.0,1.0,0.0,0.5727090718396379,0.7564569266038461,0.0
3.0,1.0,1.0,2.0,0.0,0.6638912410432161,0.7796167758120731,0.0
7.0,1.0,1.0,1.0,1.0,0.6118921240342736,0.7562234326262995,0.0
2.0,1.0,1.0,1.0,0.0,0.5800847859640159,0.6484702743832571,0.0
3.0,1.0,1.0,1.0,0.0,0.5844216718313469,0.7898227445082284,0.0
5.0,1.0,1.0,1.0,0.0,0.5485728222214492,0.6452528775262181,0.0
7.0,1.0,1.0,1.0,2.0,0.6217392982008052,0.7534922775723487,0.0
3.0,1.0,1.0,1.0,0.0,0.5925088501626599,0.6494407044647801,0.0
7.0,1.0,1.0,1.0,1.0,0.6126972124548917,0.8326618827644694,0.0
7.0,1.0,7.0,1.0,1.0,0.6289514338240371,0.7829059638941942,0.0
7.0,1.0,7.0,1.0,0.0,0.5656474533117883,0.4948525280918546,0.0
5.0,1.0,1.0,1.0,0.0,0.6993589308612762,0.6138464507921384,0.0
2.0,1.0,1.0,1.0,0.0,0.5872986096583874,0.6607858701200797,0.0
7.0,1.0,1.0,1.0,1.0,0.5716513147894089,0.7058912125717001,0.0
3.0,2.0,1.0,2.0,0.0,0.6047193441754279,0.7228541483721642,0.0
5.0,1.0,7.0,1.0,0.0,0.6035786333795397,0.6472105930203327,0.0
2.0,1.0,1.0,1.0,0.0,0.5598490981149356,0.5129353741470339,0.0
7.0,1.0,1.0,1.0,1.0,0.4747188474036106,0.6073356438060529,0.0
7.0,1.0,1.0,1.0,1.0,0.5730640635505777,0.5532356658346202,0.0
1.0,1.0,1.0,1.0,0.0,0.7199915894267894,0.726924316556989,0.0
5.0,1.0,1.0,1.0,0.0,0.5200068249538132,0.6409800510913612,0.0
3.0,1.0,1.0,1.0,0.0,0.59593027015333,0.6689103039941244,0.0
5.0,1.0,1.0,1.0,0.0,0.606269114993264,0.8209527339552378,0.0
7.0,1.0,1.0,1.0,1.0,0.6102611244721947,0.8115386044006101,0.0
4.0,1.0,1.0,1.0,0.0,0.6297094230346776,0.7012554708158092,0.0
3.0,1.0,1.0,1.0,0.0,0.5345599638130922,0.6897819023652829,0.0
5.0,1.0,1.0,1.0,0.0,0.74443653805558,0.8858438201776693,0.0
3.0,1.0,1.0,1.0,0.0,0.5501364847806753,0.6344484295784554,0.0
7.0,1.0,1.0,1.0,1.0,0.5400750780658443,0.6726258530978413,0.0
3.0,1.0,1.0,1.0,0.0,0.7823328321139984,0.916848199623118,0.0
2.0,1.0,1.0,1.0,0.0,0.5914518710308885,0.6389295491351703,0.0
3.0,1.0,5.0,1.0,0.0,0.5680540137495003,0.7027379349712533,0.0
5.0,1.0,7.0,1.0,0.0,0.5861632716224401,0.6981342610577741,0.0
5.0,1.0,1.0,1.0,0.0,0.5656737155053326,0.7314311790999142,0.0
2.0,2.0,1.0,2.0,0.0,0.6172882715628756,0.8174383481354965,0.0
3.0,2.0,1.0,2.0,0.0,0.6178719772566668,0.8395479262201064,0.0
2.0,1.0,1.0,5.0,0.0,0.5583462442382814,0.6652448773223512,0.0
5.0,1.0,1.0,5.0,0.0,0.7713698631768908,0.8660483016290783,0.0
7.0,1.0,1.0,6.0,0.0,0.6759282759182659,0.5984080517620924,0.0
2.0,1.0,1.0,4.0,0.0,0.5490669005107822,0.7425779414084701,0.0
5.0,1.0,1.0,2.0,0.0,0.5500516606950807,0.6979205959151358,0.0
1.0,1.0,1.0,2.0,0.0,0.637898235876313,0.4158133135069022,0.0
7.0,1.0,1.0,1.0,1.0,0.5447151138715371,0.7562855312145729,0.0
5.0,1.0,7.0,2.0,0.0,0.6640234943286999,0.8185704152567155,0.0
5.0,3.0,1.0,3.0,0.0,0.6680263958573285,0.7587875293352226,0.0
4.0,3.0,1.0,2.0,0.0,0.5224039026489251,0.6208714275179119,0.0
3.0,1.0,1.0,4.0,0.0,0.5866841863115893,0.7699425221709504,0.0
3.0,1.0,1.0,1.0,0.0,0.5980493831690374,0.5279196320727664,0.0
3.0,1.0,7.0,4.0,0.0,0.5891979374796579,0.7620404603844692,0.0
7.0,1.0,7.0,6.0,0.0,0.5458980443153818,0.6546433340475488,0.0
2.0,1.0,5.0,1.0,0.0,0.6033743160154943,0.5688761316995681,0.0
6.0,3.0,1.0,3.0,1.0,0.6026016797796956,0.8261540492821949,0.0
3.0,1.0,7.0,1.0,0.0,0.5792866761748234,0.7124994551998896,0.0
7.0,1.0,7.0,3.0,1.0,0.5915607688931734,0.7760096035302553,0.0
7.0,1.0,7.0,1.0,1.0,0.7306808871272485,0.8885316705018056,0.0
3.0,1.0,1.0,6.0,0.0,0.6896009397445564,0.7595595396417991,0.0
7.0,1.0,1.0,1.0,1.0,0.6392710522842213,0.7196475448411377,0.0
5.0,1.0,1.0,1.0,0.0,0.5931796839149337,0.6811652796804708,0.0
3.0,1.0,7.0,1.0,0.0,0.5966912066384921,0.6463193961375708,0.0
7.0,1.0,3.0,1.0,1.0,0.4227705119108487,0.5797866236650862,0.0
3.0,1.0,1.0,1.0,0.0,0.3957923677264628,0.6054204280600288,0.0
4.0,1.0,1.0,1.0,0.0,0.5900335982147666,0.7721771349416855,0.0
3.0,3.0,1.0,4.0,0.0,0.9202254986659836,0.9936780680058064,0.0
3.0,1.0,1.0,1.0,0.0,0.6943303992425243,0.8543838868028786,0.0
3.0,1.0,1.0,4.0,0.0,0.7376022647076628,0.8983784530778394,0.0
2.0,3.0,1.0,3.0,0.0,0.6492117255780068,0.6862237353979879,0.0
3.0,3.0,1.0,3.0,0.0,0.5900282230722276,0.7978791820709148,0.0
5.0,1.0,1.0,3.0,0.0,0.5697081316662134,0.6636838699524787,0.0
3.0,1.0,1.0,2.0,0.0,0.5841109952638703,0.7906258041089558,0.0
2.0,1.0,7.0,2.0,0.0,0.4405739537175446,0.5595842443658938,0.0
7.0,1.0,7.0,2.0,0.0,0.3652473161217582,0.2603463106842696,1.0
5.0,3.0,7.0,3.0,0.0,0.5698035475940761,0.6633714056273305,0.0
7.0,1.0,1.0,1.0,1.0,0.5959831566954126,0.7678219375222852,1.0
5.0,1.0,1.0,4.0,0.0,0.6588835952841698,0.8179914691325081,0.0
5.0,1.0,1.0,2.0,0.0,0.5428919803635752,0.72184021642245,0.0
7.0,1.0,1.0,1.0,1.0,0.6170261988164203,0.7823671025730476,0.0
5.0,1.0,1.0,3.0,0.0,0.6472857150345313,0.8435083540425836,0.0
5.0,1.0,1.0,2.0,0.0,0.4364723852052057,0.5754472301721449,0.0
3.0,1.0,7.0,2.0,0.0,0.5167968939491052,0.5324826790526913,0.0
0.0,3.0,7.0,3.0,0.0,0.4999010590174446,0.3421920857517762,1.0
5.0,3.0,7.0,3.0,0.0,0.3870927924484969,0.671093217225831,0.0
0.0,3.0,7.0,3.0,0.0,0.4648408972104061,0.6558381733131853,0.0
6.0,1.0,1.0,4.0,0.0,0.694187184811982,0.6189228296736502,0.0
5.0,1.0,1.0,1.0,0.0,0.6470503488362676,0.7883900413643943,0.0
2.0,1.0,1.0,2.0,0.0,0.3977572837231822,0.5860007373960769,0.0
3.0,1.0,1.0,2.0,0.0,0.751584958225898,0.8501095489738475,0.0
2.0,2.0,5.0,2.0,0.0,0.5870499080555183,0.4761191253975738,0.0
7.0,2.0,5.0,2.0,1.0,0.4437470044778555,0.5499831947749101,0.0
7.0,1.0,7.0,6.0,1.0,0.2613409658292465,0.4921048462707489,0.0
2.0,1.0,7.0,2.0,0.0,0.556222525659396,0.7601840575871535,0.0
7.0,1.0,3.0,6.0,0.0,0.3451214446267397,0.6333300471461314,0.0
3.0,1.0,7.0,1.0,0.0,0.6075729587443517,0.8122628579357354,0.0
7.0,1.0,7.0,1.0,1.0,0.5144310330614149,0.6627688193262742,0.0
6.0,1.0,7.0,2.0,0.0,0.4791212166120493,0.6182103551564211,0.0
6.0,1.0,1.0,1.0,1.0,0.6225947392698483,0.8079277357742569,0.0
2.0,1.0,1.0,1.0,0.0,0.7413663131049129,0.5286546625057582,0.0
7.0,1.0,1.0,1.0,1.0,0.6685705194398608,0.7644347552393214,0.0
5.0,1.0,1.0,1.0,0.0,0.5107624232267156,0.6937970360869485,0.0
3.0,1.0,7.0,2.0,0.0,0.540075084022341,0.6726258366696385,0.0
4.0,1.0,1.0,1.0,0.0,0.5655743313594295,0.7297095860950122,0.0
3.0,1.0,7.0,5.0,0.0,0.4959806847493198,0.680803990750988,0.0
3.0,1.0,1.0,3.0,0.0,0.5154564308481717,0.6708063151767192,0.0
2.0,3.0,1.0,3.0,0.0,0.6268699563364972,0.8433228139748508,0.0
1.0,3.0,7.0,5.0,0.0,0.7532018265954239,0.8303192217358202,0.0
2.0,1.0,1.0,2.0,0.0,0.5429740561216345,0.5165442056768228,0.0
5.0,1.0,1.0,2.0,0.0,0.5445357125328023,0.5615655343241029,0.0
3.0,1.0,1.0,2.0,0.0,0.6325254568752028,0.8335366350210762,0.0
7.0,4.0,7.0,4.0,0.0,0.5480417016710115,0.7259579935249576,0.0
2.0,1.0,1.0,2.0,0.0,0.6408853093256344,0.8006287531347738,0.0
7.0,1.0,7.0,1.0,0.0,0.37531556208599337,0.5238911915107565,0.0
7.0,3.0,1.0,3.0,0.0,0.8964200657216006,0.9887738073543062,0.0
3.0,3.0,1.0,5.0,0.0,0.4409159066574091,0.5597746800366109,0.0
3.0,3.0,1.0,3.0,0.0,0.6044386680987675,0.7428339584454591,0.0
3.0,3.0,1.0,6.0,0.0,0.6980710421820033,0.8576696742480578,0.0
3.0,1.0,1.0,3.0,0.0,0.5323965082540365,0.6721774125782076,0.0
2.0,3.0,1.0,4.0,0.0,0.7125866396257603,0.8152700559999602,0.0
5.0,3.0,5.0,4.0,0.0,0.5657173099127064,0.6764488261880075,0.0
5.0,3.0,7.0,3.0,0.0,0.5575391437131083,0.5321938384762177,0.0
5.0,1.0,7.0,6.0,0.0,0.6937093022369263,0.7166877256998134,0.0
0.0,1.0,3.0,3.0,0.0,0.6190455047749657,0.8242620301516865,0.0
5.0,1.0,1.0,5.0,0.0,0.47383176423328704,0.5848936904203725,0.0
7.0,1.0,1.0,1.0,0.0,0.6265187255575162,0.8164680001949733,0.0
3.0,3.0,1.0,2.0,0.0,0.5866003962738064,0.8006352094165692,0.0
7.0,1.0,5.0,1.0,0.0,0.42535667859077897,0.6140408949431588,0.0
3.0,1.0,1.0,6.0,0.0,0.3812163440072167,0.6170932705517913,0.0
7.0,1.0,1.0,1.0,1.0,0.5739310530752437,0.6497576208315792,0.0
3.0,1.0,1.0,1.0,0.0,0.6047857769820961,0.7219862795304977,0.0
2.0,1.0,1.0,1.0,0.0,0.7765629811360135,0.8743339782660513,0.0
2.0,1.0,1.0,6.0,0.0,0.6778527008423438,0.8261007562080209,0.0
5.0,1.0,7.0,1.0,0.0,0.6442719135936308,0.7304487728620757,0.0
7.0,1.0,1.0,1.0,1.0,0.6075877499167284,0.8122595887243449,0.0
7.0,1.0,1.0,6.0,0.0,0.6770352241000799,0.5946149451358167,0.0
3.0,1.0,1.0,1.0,0.0,0.6259790336084601,0.7650934274082033,0.0
2.0,1.0,1.0,1.0,0.0,0.7026369339005187,0.6032075333670264,0.0
2.0,1.0,1.0,2.0,0.0,0.6694917762225234,0.7673794768667079,0.0
3.0,1.0,1.0,1.0,0.0,0.4225579686249876,0.6230729046133376,0.0
3.0,1.0,1.0,1.0,0.0,0.6675617128787561,0.8440175131818677,0.0
3.0,1.0,1.0,2.0,0.0,0.5349185008308117,0.6743264344375461,0.0
5.0,1.0,1.0,2.0,0.0,0.5795482998014343,0.6309424385678568,0.0
3.0,1.0,1.0,2.0,0.0,0.5049580448204924,0.6887337176228385,0.0
7.0,1.0,7.0,2.0,1.0,0.5659836177282491,0.6984841816742461,0.0
2.0,1.0,7.0,2.0,0.0,0.6574708310361109,0.5732009862372962,0.0
7.0,1.0,7.0,1.0,1.0,0.6228195898689997,0.7372666392961946,0.0
2.0,2.0,1.0,6.0,0.0,0.7207569039369579,0.6271703764631553,0.0
2.0,4.0,1.0,6.0,0.0,0.6159427359094307,0.703440667567051,0.0
2.0,1.0,1.0,2.0,0.0,0.6524096768767373,0.4904453025695403,0.0
2.0,1.0,1.0,1.0,0.0,0.6351226216304697,0.7892619679709725,0.0
5.0,1.0,7.0,2.0,0.0,0.7536213986425864,0.8942059043633463,0.0
3.0,3.0,7.0,2.0,0.0,0.6186826778883887,0.7449386898830852,0.0
4.0,1.0,7.0,2.0,0.0,0.6075907233998343,0.8090697255270243,0.0
3.0,1.0,1.0,1.0,0.0,0.3743529386256883,0.6548112959434889,0.0
2.0,0.0,1.0,1.0,0.0,0.6913049754854423,0.8103231477465584,0.0
5.0,1.0,1.0,1.0,0.0,0.6298623525111875,0.5497007283392321,0.0
5.0,1.0,1.0,1.0,0.0,0.3744468844901885,0.6071310634568903,0.0
2.0,1.0,1.0,1.0,0.0,0.5841747952990382,0.7048584539071356,0.0
3.0,1.0,1.0,1.0,0.0,0.5631672026719414,0.6846113406248975,0.0
3.0,1.0,1.0,1.0,0.0,0.592509760315342,0.6494407373211857,0.0
5.0,1.0,1.0,1.0,0.0,0.5631408690004376,0.6847000364656424,0.0
3.0,1.0,1.0,1.0,0.0,0.4968850334207113,0.4558587709877884,0.0
3.0,1.0,1.0,1.0,0.0,0.5654075792368918,0.7692196157480566,0.0
2.0,1.0,1.0,1.0,0.0,0.7625282480895139,0.9228403848279072,0.0
5.0,1.0,1.0,1.0,0.0,0.38524705880110494,0.5713454705626191,0.0
7.0,1.0,1.0,1.0,0.0,0.6491269503356838,0.8295313910745818,0.0
3.0,1.0,5.0,1.0,0.0,0.5547452513617745,0.7648169244083789,0.0
7.0,1.0,5.0,1.0,0.0,0.6237860588435149,0.7350562088329013,0.0
3.0,1.0,5.0,3.0,0.0,0.6045657404235021,0.8004173057988595,0.0
7.0,1.0,3.0,1.0,1.0,0.7586519066269126,0.8764155788009873,0.0
3.0,1.0,3.0,1.0,0.0,0.4699004907676692,0.6330449521987873,0.0
7.0,1.0,7.0,1.0,1.0,0.5729158790192654,0.6530056069932471,0.0
7.0,3.0,1.0,3.0,0.0,0.2539446088702242,0.8654134832036249,0.0
2.0,3.0,1.0,3.0,0.0,0.587470485559308,0.6938136285668861,0.0
7.0,1.0,1.0,1.0,1.0,0.5618636829542698,0.6973938421758419,0.0
5.0,3.0,1.0,3.0,0.0,0.5974178587204779,0.7657696777489065,0.0
7.0,3.0,1.0,3.0,0.0,0.648583823870684,0.6459305571201099,0.0
5.0,3.0,5.0,3.0,0.0,0.7988502805986419,0.8620348600118035,0.0
3.0,1.0,7.0,5.0,0.0,0.4225579698162871,0.6230729046133376,0.0
5.0,3.0,7.0,3.0,0.0,0.5656577532857225,0.7244361181225969,0.0
2.0,1.0,7.0,1.0,0.0,0.5267015506905013,0.7245557811165497,0.0
3.0,1.0,7.0,2.0,0.0,0.3799254913752312,0.6819705242315166,0.0
5.0,1.0,1.0,1.0,0.0,0.8622332251951228,0.7026840669101233,0.0
2.0,1.0,1.0,2.0,0.0,0.6943310342050628,0.6302843578140909,0.0
5.0,1.0,1.0,1.0,0.0,0.5570444888349044,0.7609233922079994,0.0
3.0,1.0,1.0,1.0,0.0,0.6037197999665489,0.489905077707931,0.0
3.0,3.0,7.0,2.0,0.0,0.6309904093256824,0.7129559783929125,0.0
7.0,3.0,7.0,3.0,0.0,0.6013403642230895,0.8076570319283151,0.0
3.0,3.0,7.0,2.0,0.0,0.5289409897028854,0.7091368330728614,0.0
1.0,3.0,1.0,3.0,0.0,0.6726859630153976,0.6609014260645125,0.0
7.0,3.0,1.0,3.0,0.0,0.7891100589026037,0.4521222102188744,0.0
3.0,3.0,1.0,4.0,0.0,0.7031885185907027,0.6847727312416367,0.0
7.0,3.0,1.0,4.0,0.0,0.4430783722467293,0.5980094379668657,0.0
7.0,3.0,1.0,4.0,0.0,0.7572334837070755,0.9086507259809622,0.0
2.0,3.0,1.0,2.0,0.0,0.6032546583377371,0.7976620834349148,0.0
7.0,1.0,3.0,6.0,0.0,0.6899878785294025,0.5530641225915502,0.0
2.0,1.0,1.0,1.0,0.0,0.6522297728096893,0.8148904660579461,0.0
5.0,1.0,1.0,1.0,0.0,0.614707798102403,0.7899422267919647,0.0
4.0,3.0,7.0,6.0,0.0,0.6109391774983575,0.7275361519334922,0.0
3.0,1.0,1.0,1.0,0.0,0.7805180698663694,0.921884427988786,0.0
7.0,4.0,1.0,4.0,0.0,0.6629709599346976,0.28207843449261816,0.0
6.0,4.0,1.0,6.0,0.0,0.6371418310937704,0.8126004574037182,0.0
4.0,1.0,1.0,1.0,0.0,0.6080409130308606,0.8082955959829121,0.0
3.0,4.0,1.0,2.0,0.0,0.5965974430427883,0.8280293280789834,0.0
4.0,2.0,1.0,2.0,0.0,0.6342098933596505,0.6859780516975319,0.0
2.0,2.0,1.0,2.0,0.0,0.5746996448498463,0.6471571520923618,0.0
7.0,2.0,7.0,2.0,1.0,0.6333356297613255,0.8341772197440207,0.0
3.0,3.0,1.0,2.0,0.0,0.5297574252495414,0.5109860698902509,0.0
3.0,1.0,7.0,2.0,0.0,0.5596740092797452,0.7357946234746606,0.0
7.0,3.0,7.0,2.0,0.0,0.6701090646441896,0.5448928190687496,0.0
3.0,1.0,1.0,1.0,0.0,0.6539868714049568,0.7316138113765902,0.0
2.0,1.0,1.0,1.0,0.0,0.4726208847160587,0.622533468305221,0.0
2.0,1.0,1.0,1.0,0.0,0.6500107717284661,0.6835426370631978,0.0
3.0,1.0,1.0,1.0,0.0,0.6371155438829401,0.6947434645712605,0.0
4.0,2.0,5.0,2.0,0.0,0.5660218989406491,0.5153291597277416,0.0
2.0,1.0,7.0,2.0,0.0,0.4887629166628944,0.5166453048070565,0.0
3.0,1.0,1.0,1.0,0.0,0.5879484813077989,0.7609743031934784,0.0
1.0,1.0,1.0,1.0,0.0,0.8118310282485659,0.9691310053339208,0.0
3.0,1.0,1.0,1.0,0.0,0.700291297701412,0.6107797497949292,0.0
7.0,1.0,1.0,1.0,1.0,0.464923859295161,0.3809987256811098,0.0
7.0,7.0,1.0,1.0,1.0,0.3834449100306925,0.5311119594997677,0.0
2.0,2.0,1.0,2.0,0.0,0.4728906913777093,0.6227280931664154,0.0
2.0,1.0,1.0,1.0,0.0,0.6002642563981118,0.7578768321814806,0.0
5.0,1.0,1.0,1.0,0.0,0.4966257566537644,0.6603982467892848,0.0
7.0,1.0,7.0,1.0,0.0,0.5348961806467232,0.6690194036567476,0.0
7.0,1.0,7.0,1.0,0.0,0.6238647298681137,0.8269652079845144,0.0
7.0,1.0,7.0,1.0,0.0,0.6438456750354646,0.6010026720628332,0.0
4.0,2.0,7.0,2.0,0.0,0.7415417331213137,0.8333225427453073,0.0
2.0,1.0,1.0,1.0,0.0,0.7486179176659684,0.9074399020787496,0.0
1.0,1.0,1.0,1.0,0.0,0.5965840028038425,0.5760881434590459,0.0
4.0,1.0,1.0,1.0,0.0,0.6056021160335066,0.8161225316201381,0.0
3.0,1.0,1.0,1.0,0.0,0.9288571806043128,0.6592987567846222,0.0
7.0,1.0,1.0,1.0,1.0,0.6849214659748233,0.7959799181051324,0.0
2.0,1.0,1.0,1.0,0.0,0.6010990498673126,0.7848430127153136,0.0
3.0,1.0,1.0,1.0,0.0,0.7032461548431801,0.8613841719471225,0.0
2.0,1.0,1.0,1.0,0.0,0.4419286707148604,0.5377024432459621,0.0
5.0,1.0,7.0,1.0,0.0,0.5699725476984332,0.6628175782178118,1.0
7.0,1.0,3.0,1.0,1.0,0.6051481416445359,0.8102276999164246,0.0
7.0,1.0,1.0,1.0,1.0,0.6001444140689598,0.7545373573854022,0.0
3.0,1.0,1.0,1.0,0.0,0.6508626305604492,0.8459069366570873,0.0
3.0,1.0,1.0,1.0,0.0,0.7775148995806145,0.8709808187810495,0.0
7.0,1.0,7.0,1.0,0.0,0.5958629200461836,0.5761870247825129,0.0
3.0,1.0,1.0,1.0,0.0,0.6536587291981268,0.8142168442289233,0.0
5.0,1.0,1.0,1.0,0.0,0.6734499778180068,0.7474459614552842,0.0
3.0,1.0,1.0,1.0,0.0,0.3846752911178149,0.674673545832178,0.0
7.0,1.0,7.0,1.0,0.0,0.19436432506460435,0.9493897819795762,0.0
7.0,1.0,1.0,1.0,1.0,0.40237697809295797,0.5339658003360626,0.0
7.0,1.0,1.0,1.0,1.0,0.6098073418824148,0.8274415107278799,0.0
2.0,1.0,1.0,1.0,0.0,0.5707326979260428,0.7524300138642559,0.0
5.0,1.0,1.0,1.0,0.0,0.5463107747305402,0.7101079531386887,0.0
7.0,1.0,1.0,1.0,1.0,0.6544335991201544,0.8115882504148288,0.0
3.0,1.0,1.0,1.0,0.0,0.5988433603408829,0.8186940045899433,0.0
3.0,1.0,1.0,1.0,0.0,0.5958737013050452,0.6402642745063929,0.0
3.0,1.0,1.0,1.0,0.0,0.555277844358173,0.6386481505323758,0.0
7.0,1.0,1.0,1.0,1.0,0.6009744506799697,0.8164004638731654,0.0
2.0,2.0,1.0,2.0,0.0,0.5888952116438544,0.7936940165003818,0.0
