% selection
@RELATION myRel

@ATTRIBUTE IMPACT_TYPE NUMERIC
@ATTRIBUTE ENVIRONMENT NUMERIC
@ATTRIBUTE LIGHT NUMERIC
@ATTRIBUTE ROAD_SURFACE_CONDITION NUMERIC
@ATTRIBUTE TRAFFIC_CONTROL_CONDITION NUMERIC
@ATTRIBUTE NO_OF_PEDESTRIANS NUMERIC
@ATTRIBUTE X NUMERIC
@ATTRIBUTE Y NUMERIC
@ATTRIBUTE Highway NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_01 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_02 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_03 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_04 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_07 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_08 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_09 NUMERIC
@ATTRIBUTE categorical_TRAFFIC_CONTROL_11 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_01 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_02 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_03 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_04 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_05 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_06 NUMERIC
@ATTRIBUTE categorical_ACCIDENT_LOCATION_07 NUMERIC
@ATTRIBUTE categorical_Seasons_Fall NUMERIC
@ATTRIBUTE categorical_Seasons_Spring NUMERIC
@ATTRIBUTE categorical_Seasons_Summer NUMERIC
@ATTRIBUTE categorical_Seasons_Winter NUMERIC
@ATTRIBUTE class REAL

@DATA
4.0,1.0,1.0,1.0,1.0,0.0,0.42899122042385374,0.601306251168293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0666705808836527,1.0,0.0,0.594173546260894,0.8057605892900944,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,2.858742396513308,7.0,6.0,0.0,0.0,0.5977683329156868,0.7628618180463013,0.8587423965133077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7.0,1.0,1.0,1.0,0.0,0.0,0.7265374920142058,0.7496793999608782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.170259152125436,1.0,1.0,1.0,1.0,0.0,0.6721266081331013,0.2845689308779444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.48923155075090324,0.3783928733172336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.7282680666879697,0.8559819343634932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.3964142123417944,1.0,7.0,2.0,1.0,0.0,0.5089390090016769,0.7143177112628363,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6.4963800620263985,1.0,7.0,2.0,0.0,0.0,0.5913066238404863,0.7037554043505659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.5486573602654135,0.6860826850745677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,3.0,5.0,2.047327133500924,0.9526728664990757,0.0,0.6800901801420065,0.7178340987532276,0.0,0.9526728664990757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04732713350092432,0.9526728664990757,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,6.190280220763711,1.0,1.8097197792362887,0.5951401103818557,0.5951401103818557,0.5855271175428796,0.6487820432829057,0.0,0.5951401103818557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40485988961814434,0.0,0.5951401103818557,0.0,0.0,0.0,0.0,0.0,0.5951401103818557,0.0,0.40485988961814434,1.0
3.0,1.0,7.0,1.0,1.0,0.0,0.6375742620971729,0.7776661082596964,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.6353659307159196,0.8055030760358078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5833998205704054,0.6460243346166795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5308162814452085,0.6663129358267338,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4.225239902335247,4.0,1.0,6.0,0.0,0.0,0.7253013899239149,0.8454386355444148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,1.0,1.0,1.0,0.0,0.6315762396054417,0.7495504944129642,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,7.0,2.0,1.0,1.0,0.6078964472222871,0.7930522880966114,0.0,0.25361562763856416,0.7463843723614358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5479359270606526,0.6853898778683769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,0.0,0.0,0.5704043614032505,0.5908393026771039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.4460308412592064,0.5431499650245534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.5905765800793099,0.7717620218316003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7.0,1.0,1.0,1.0,0.0,0.0,0.5362036452521475,0.7147469037336533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,7.0,1.0,0.0,0.0,0.5474549764139474,0.6820308302252447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,1.0,7.0,1.0,0.0,1.0,0.6103537021156789,0.8146264274937719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6.488309642825845,1.0,7.0,1.0,0.0,0.0,0.6056111244106755,0.7577771478838861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.6622808554377828,1.0,1.6622808554377828,0.0,0.0,0.6196614897408406,0.8114383370234612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,1.0,0.0,0.0,0.6048180794758861,0.7877461952305913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.672441601761067,0.8048911228132757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7.0,2.0,7.0,2.0,1.0,1.0,0.5944022941618506,0.7948059891722108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,1.0,1.0,1.0,0.0,0.0,0.35786973944678313,0.6328953668524306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7.0,1.0,1.0,1.0,0.0,0.0,0.7299902314337001,0.9031205129446223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,6.0,1.0,0.0,0.43657428767038126,0.5958112947262564,0.6577887800361861,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,2.0,1.0,2.0,0.040887708003706114,0.0,0.599724623675633,0.7542879112142686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040887708003706114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.6413220355984846,0.8572415414003162,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,4.0,7.0,6.0,1.0,1.0,0.6096336594079216,0.7582285921468809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,1.0,1.0,1.0,0.0,0.6493606344051976,0.8447475076551256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2766053111450716,0.7233946888549284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.0,1.0,1.0,1.0,0.0,0.0,0.6056782759109388,0.8025456859108343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.5195253513451612,0.6814037471725329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,2.0,7.0,2.0,0.0,0.0,0.6488627709598666,0.7801165412126281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42750570371336616,0.5724942962866338,0.0,0.0,1.0
7.0,1.0,7.0,1.0,0.0,0.0,0.6472083170851872,0.668027948971037,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.6481955687333812,0.7767258950841827,0.3841607579534625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.6584258326921169,0.8581827654726871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.148633215577885,1.0,1.0,5.0,1.0,0.0,0.5044821325012383,0.6652551625239355,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148633215577885,0.851366784422115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.610983820739316,0.7976541406232234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,1.0,1.0,1.0,0.0,0.0,0.3437457832765383,0.5654203319422668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.963370302401181,1.0,1.0,1.0,1.0,0.0,0.7625905110334295,0.9117932178313823,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5.0,1.0,1.0,1.0,1.0,0.0,0.6592574458974817,0.7951234963852798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,3.8267424285758564,7.0,6.0,0.0,0.0,0.5966598034982312,0.6132111801202758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17325757142414355,0.0,0.0,0.8267424285758564,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.40633590130872904,0.5817283373182968,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,2.0,0.0,0.0,0.4386889060822062,0.6560664251292554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.8748972345979262,1.0,0.0,0.5425450951022097,0.6700663252299324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.6472443084889536,0.8035596880580276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,7.0,2.0,1.0,0.0,0.5692675504203712,0.5936004039086883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.6659353471632149,0.8086344272569198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,3.0,1.0,3.038665368805194,1.0,0.0,0.522937808359467,0.5265256242752706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
7.0,3.0,1.0,3.0,0.0,0.0,0.48975807715053377,0.6721172124531036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.2384271789534838,4.761572821046516,1.0,6.0,1.0,0.0,0.5791903586961304,0.6555512597432748,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7615728210465164,0.0,0.0,0.23842717895348364,1.0
7.0,1.0,7.0,1.0,0.058183499949844175,0.9418165000501558,0.6362794636767667,0.6968683824474785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.6690567050938472,0.5057544371823007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.6509723871824638,0.843196004103867,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,3.0,7.0,3.0,0.0,0.0,0.5620925868759219,0.5390485044695184,0.42731718414331055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.499419110551701,3.499419110551701,1.0,6.0,0.0,0.0,0.5627835285509909,0.6156447509672718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5005808894482987,0.0,0.0,0.4994191105517013,1.0
2.0,1.0,7.0,1.0,1.0,0.0,0.5747569371628708,0.7365746991138027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5665266932469181,0.5911965149027568,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,1.0,1.0,1.0,0.0,1.0,0.587421936393511,0.7668952867359127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.6080155316317638,0.8152007770301339,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,1.0,1.0,1.0,0.0,0.0,0.703804003169048,0.8953415032629056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,3.0,7.0,3.0,1.0,0.0,0.5933225485315364,0.7790905243134725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,1.0,1.0,1.0,0.0,0.5624328664328443,0.7387731153559021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.5768482272577659,0.7566438317836297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0285709177240103,1.0,1.0,1.9714290822759897,0.0,0.0,0.6389550009170308,0.7289601084296901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5933088986842142,0.5372905646533587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,1.0,0.0,0.0,0.6120601600711852,0.7961576456888513,0.6504148042156079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,7.0,2.0,0.0,0.0,0.6040303287221277,0.6666058711728152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.0,1.0,1.0,1.0,1.0,0.0,0.6207091363092012,0.7837192947360201,0.0,0.6074122496388887,0.39258775036111127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6074122496388887,0.39258775036111127,0.0,1.0
5.0,1.0,3.0,1.0,1.0,0.0,0.5980655541895957,0.7463940329019342,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.34202266424798167,0.6579773357520183,0.0,0.0,1.0
2.0,1.0,1.0,1.0,1.0,0.0,0.667760787861939,0.7611267140553988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.534681576846579,0.6893756169535724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,1.0,0.0,0.0,0.5497160329842107,0.605564955386771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,5.0,1.0,1.0,0.0,0.6452523380366917,0.7285694975436728,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,1.9513963724844157,7.0,2.0,1.0,0.0,0.6099426898883079,0.8017350346882708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4.622316637248552,1.3776833627514482,1.0,1.3776833627514482,1.0,0.0,0.6104294874697415,0.7938021529615024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,1.0,1.0,1.0,0.7067185770445601,0.0,0.5974538618892886,0.7872191918221809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7.0,2.0,1.0,2.0,1.0,1.0,0.5976743194634103,0.7979155631361188,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.298039332094451,0.701960667905549,0.0,0.0,1.0
2.5879034312918856,1.0,1.0,1.0,0.0,0.0,0.6173145048485016,0.6470038643457567,0.0,0.0,0.5879034312918854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.2237783862709763,3.0,1.0,3.0,1.0,0.0,0.6197513695214646,0.8319604569840443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0674639141977762,1.0,1.0,1.0,1.0,0.0,0.6143697150526349,0.7981575553452672,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.0,2.0,7.0,2.0,1.0,0.0,0.7373102002193389,0.8607139944068035,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,1.0,1.0,0.0,0.5284247952858614,0.531290858596257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.7342720305307155,1.0,7.0,2.0,1.0,0.0,0.5475777169882243,0.7182217921322726,0.26572796946928456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,1.0,1.0,1.0,0.0,0.0,0.6353832803950171,0.7138164534574936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5.0,1.0,1.0,1.0,1.0,0.0,0.612856042372314,0.6986495157153448,0.0,0.7201016545391412,0.0,0.2798983454608588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3.6759924897563403,1.0,1.0,1.0,0.0,0.0,0.6373375999852467,0.7546332399011568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5.0,3.0,7.0,2.7056593338739465,1.0,0.0,0.575493603293639,0.589348711365251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,0.0,0.5407458914819925,0.6987734048322116,0.5107700997953871,0.4892299002046129,0.0,0.5107700997953871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,1.0,1.0,0.0,0.0,0.5243437740065527,0.5368094397991534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.0,1.0,7.0,1.0,1.0,0.0,0.6440546485514524,0.7784678722268851,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3.0,1.0,7.0,2.0,1.0,0.0,0.5753220300120635,0.4950051539123538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
